"﻿""Student""",Subject,Course,Week,Minutes,Accuracy,Mastered Lessons
Anon#2292,Math,Geometry,2025-07-22 00:00:00,49.15,1,1
Anon#2292,Math,Grade 2,2025-07-18 00:00:00,0,,0
Anon#2292,Math,Grade 2,2025-07-19 00:00:00,23.92,,0
Anon#2292,Math,Grade 2,2025-07-20 00:00:00,0,,0
Anon#2292,Math,Grade 2,2025-07-21 00:00:00,0,,0
Anon#2292,Math,Grade 2,2025-07-22 00:00:00,0,,0
Anon#2292,Math,Math - 8th grade,2025-07-20 00:00:00,0,,
Anon#2301,Math,Grade 6,2025-07-18 00:00:00,52.16,0.6666666666666666,0
Anon#2301,Math,Grade 6,2025-07-23 00:00:00,0,,0
Anon#2301,Math,Grade 7,2025-07-23 00:00:00,102.54,0.8,1
Anon#2304,Math,Math - 8th grade,2025-07-18 00:00:00,48.92,,0
Anon#2307,Math,Grade 3,2025-07-19 00:00:00,22.58,0.6,2
Anon#2307,Math,Grade 3,2025-07-21 00:00:00,32.65,0.8571428571428571,4
Anon#2307,Math,Grade 3,2025-07-23 00:00:00,31.09,0.6666666666666666,2
Anon#2307,Math,Grade 3,2025-07-24 00:00:00,32.13,1,4
Anon#2308,Math,Grade 5,2025-07-18 00:00:00,8.49,1,1
Anon#2308,Math,Grade 6,2025-07-20 00:00:00,28.4,1,1
Anon#2308,Math,Grade 6,2025-07-21 00:00:00,32.37,1,2
Anon#2308,Math,Grade 6,2025-07-22 00:00:00,25.06,0.875,1
Anon#2308,Math,Grade 6,2025-07-23 00:00:00,29.13,0.8888888888888888,2
Anon#2308,Math,Grade 6,2025-07-24 00:00:00,32.04,1,1
Anon#2312,Language,Language Arts - 5,2025-07-18 00:00:00,29.37,0.8478260869565217,1
Anon#2312,Language,Language Arts - 5,2025-07-21 00:00:00,4.18,1,1
Anon#2312,Math,Math - 5,2025-07-18 00:00:00,0,1,1
Anon#2312,Math,Math - Others,2025-07-18 00:00:00,26.62,0.8,0
Anon#2312,Math,Math - Others,2025-07-19 00:00:00,16.84,1,1
Anon#2312,Reading,1351L-1500L,2025-07-18 00:00:00,10.68,0.8333333333333334,0
Anon#2312,Reading,1351L-1500L,2025-07-19 00:00:00,0.38,1,1
Anon#2312,Science,Science - 5,2025-07-21 00:00:00,11.13,0.8823529411764706,1
Anon#2312,Science,Science - 6,2025-07-18 00:00:00,0,1,1
Anon#2312,Science,Science - Others,2025-07-18 00:00:00,75.06,0.7941176470588235,2
Anon#2318,Language,Language Arts - 2,2025-07-18 00:00:00,47.38,0.9074074074074074,3
Anon#2318,Language,Language Arts - 2,2025-07-21 00:00:00,58.6,0.9146341463414634,3
Anon#2318,Language,Language Arts - 2,2025-07-22 00:00:00,5.45,1,1
Anon#2318,Language,Language Arts - 2,2025-07-23 00:00:00,46.61,0.9242424242424242,2
Anon#2318,Math,Math - 4,2025-07-22 00:00:00,46.8,0.7586206896551724,1
Anon#2318,Math,Math - Others,2025-07-18 00:00:00,83.5,0.86,2
Anon#2318,Math,Math - Others,2025-07-21 00:00:00,34.97,0.9534883720930233,2
Anon#2318,Math,Math - Others,2025-07-23 00:00:00,1.19,,0
Anon#2318,Math,Math - Others,2025-07-24 00:00:00,12.96,1,1
Anon#2318,Reading,601L-750L,2025-07-18 00:00:00,27.26,0.625,0
Anon#2318,Reading,601L-750L,2025-07-21 00:00:00,38.16,0.875,1
Anon#2318,Reading,601L-750L,2025-07-23 00:00:00,24.86,0.2857142857142857,0
Anon#2318,Reading,751L-900L,2025-07-21 00:00:00,0,0.8333333333333334,1
Anon#2318,Reading,751L-900L,2025-07-22 00:00:00,14.15,0.875,1
Anon#2334,Math,Grade 1,2025-07-24 00:00:00,28.32,0.7916666666666666,11
Anon#2334,Math,Grade 2,2025-07-19 00:00:00,36.13,0.9032258064516129,1
Anon#2334,Math,Grade 2,2025-07-20 00:00:00,31.38,0.896551724137931,1
Anon#2334,Math,Grade 2,2025-07-21 00:00:00,25.38,0.9655172413793104,0
Anon#2334,Math,Grade 2,2025-07-23 00:00:00,31.64,0.9,0
Anon#2338,Math,Grade 4,2025-07-18 00:00:00,20.78,,0
Anon#2338,Math,Grade 4,2025-07-19 00:00:00,20.4,,0
Anon#2338,Math,Grade 4,2025-07-20 00:00:00,12.72,1,1
Anon#2338,Math,Grade 4,2025-07-21 00:00:00,26.28,1,1
Anon#2338,Math,Grade 4,2025-07-22 00:00:00,20.27,1,0
Anon#2338,Math,Grade 4,2025-07-23 00:00:00,5.89,,0
Anon#2338,Math,Grade 4,2025-07-24 00:00:00,9.67,1,1
Anon#2360,Math,Grade 5,2025-07-18 00:00:00,44.94,1,1
Anon#2360,Math,Grade 5,2025-07-19 00:00:00,36.3,1,1
Anon#2360,Math,Grade 5,2025-07-20 00:00:00,56.05,1,1
Anon#2360,Math,Grade 5,2025-07-21 00:00:00,81.38,1,1
Anon#2360,Math,Grade 5,2025-07-22 00:00:00,35.01,0.8,1
Anon#2360,Math,Grade 5,2025-07-23 00:00:00,56.91,1,1
Anon#2360,Math,Grade 5,2025-07-24 00:00:00,53.11,1,1
Anon#2361,Math,Math - 8th grade,2025-07-21 00:00:00,6.93,0.7142857142857143,0
Anon#2361,Math,Math - 8th grade,2025-07-24 00:00:00,13.65,0.5,
Anon#2364,Math,Grade 3,2025-07-24 00:00:00,76.48,0.9333333333333333,2
Anon#2379,Math,Grade 4,2025-07-18 00:00:00,1.75,1,
Anon#2379,Math,Grade 4,2025-07-19 00:00:00,4.53,1,0
Anon#2379,Math,Grade 4,2025-07-20 00:00:00,11.27,0.8125,0
Anon#2379,Math,Grade 4,2025-07-21 00:00:00,6.22,0,
Anon#2379,Math,Grade 4,2025-07-22 00:00:00,6.33,0.7272727272727273,0
Anon#2379,Math,Grade 4,2025-07-23 00:00:00,19.97,0.6,0
Anon#2379,Math,Grade 4,2025-07-24 00:00:00,3.66,,
Anon#2402,Language,Language Arts - 3,2025-07-23 00:00:00,0,,0
Anon#2402,Language,Language Arts - 4,2025-07-19 00:00:00,44.28,0.8461538461538461,1
Anon#2402,Language,Language Arts - 4,2025-07-22 00:00:00,14.97,0.9230769230769231,1
Anon#2402,Language,Language Arts - 4,2025-07-23 00:00:00,35.39,0.7368421052631579,1
Anon#2402,Language,Language Arts - 5,2025-07-21 00:00:00,24.34,0.8717948717948718,1
Anon#2402,Math,Math - 4,2025-07-19 00:00:00,9.34,0.8125,1
Anon#2402,Math,Math - 4,2025-07-21 00:00:00,8.96,0.9333333333333333,1
Anon#2402,Math,Math - 4,2025-07-22 00:00:00,14.7,0.9230769230769231,1
Anon#2402,Math,Math - 4,2025-07-23 00:00:00,59.57,0.8333333333333334,1
Anon#2402,Math,Math - Others,2025-07-23 00:00:00,0,0,0
Anon#2402,Reading,751L-900L,2025-07-19 00:00:00,36.08,0.875,1
Anon#2402,Reading,751L-900L,2025-07-21 00:00:00,13.67,0.9,1
Anon#2402,Reading,751L-900L,2025-07-22 00:00:00,9.02,1,1
Anon#2409,Science,Science - 8,2025-07-21 00:00:00,0,0.5,0
Anon#2409,Science,Science - 8,2025-07-22 00:00:00,25.15,0.7692307692307693,1
Anon#2409,Science,Science - Others,2025-07-21 00:00:00,13.39,0.7692307692307693,1
Anon#2432,Reading,2nd Grade,2025-07-22 00:00:00,29.97,,
